timestamp,application,activity_status,idle_seconds,cpu_percent,memory_percent,battery_percent,charging,duration_seconds,previous_application,application_switch,previous_window,window_switch,active_duration_seconds,idle_duration_seconds,session_id,total_application_switches,idle_ratio,switch_frequency,unique_app_count,avg_cpu,avg_memory,hour,day_of_week,is_weekend,cluster_id,behavior_label,anomaly_score,is_anomaly
2026-09-15 09:54:40,Visual Studio Code,Active,0,19.6,58.5,91.0,False,40,Visual Studio Code,False,Terminal - VS Code,True,2810,475,0,17,0.1446,0.3105,6,27.64,60.59,9,Tuesday,False,0,Focused work,0.046,False
2026-09-15 09:54:45,Visual Studio Code,Active,0,38.2,67.9,91.0,False,45,Visual Studio Code,False,README.md - VS Code,False,2815,475,0,17,0.1444,0.31,6,27.65,60.6,9,Tuesday,False,0,Focused work,0.059,False
2026-09-15 09:54:50,Visual Studio Code,Active,0,41.6,51.0,91.0,False,50,Visual Studio Code,False,README.md - VS Code,False,2820,475,0,17,0.1442,0.3096,6,27.68,60.59,9,Tuesday,False,0,Focused work,0.04,False
2026-09-15 09:54:55,Visual Studio Code,Active,0,30.0,56.7,91.0,False,55,Visual Studio Code,False,README.md - VS Code,False,2825,475,0,17,0.1439,0.3091,6,27.68,60.58,9,Tuesday,False,0,Focused work,0.06,False
2026-09-15 09:55:00,Visual Studio Code,Active,0,35.1,59.2,91.0,False,60,Visual Studio Code,False,README.md - VS Code,False,2830,475,0,17,0.1437,0.3086,6,27.69,60.58,9,Tuesday,False,0,Focused work,0.043,False
2026-09-15 09:55:05,Visual Studio Code,Active,0,38.5,59.5,91.0,False,65,Visual Studio Code,False,README.md - VS Code,False,2835,475,0,17,0.1435,0.3082,6,27.71,60.58,9,Tuesday,False,0,Focused work,0.035,False
2026-09-15 09:55:10,Visual Studio Code,Active,0,37.7,63.4,91.0,False,70,Visual Studio Code,False,README.md - VS Code,False,2840,475,0,17,0.1433,0.3077,6,27.72,60.58,9,Tuesday,False,0,Focused work,0.031,False
2026-09-15 09:55:15,Visual Studio Code,Active,0,31.2,66.5,91.0,False,75,Visual Studio Code,False,README.md - VS Code,False,2845,475,0,17,0.1431,0.3072,6,27.73,60.59,9,Tuesday,False,0,Focused work,0.054,False
2026-09-15 09:55:20,Visual Studio Code,Active,0,40.2,52.9,91.0,False,80,Visual Studio Code,False,README.md - VS Code,False,2850,475,0,17,0.1429,0.3068,6,27.75,60.58,9,Tuesday,False,0,Focused work,0.017,False
2026-09-15 09:55:25,Visual Studio Code,Active,0,42.1,54.1,91.0,False,85,Visual Studio Code,False,README.md - VS Code,False,2855,475,0,17,0.1426,0.3063,6,27.77,60.57,9,Tuesday,False,0,Focused work,0.029,False
2026-09-15 09:55:30,Visual Studio Code,Active,0,40.5,59.0,91.0,False,90,Visual Studio Code,False,README.md - VS Code,False,2860,475,0,17,0.1424,0.3058,6,27.79,60.57,9,Tuesday,False,0,Focused work,0.076,False
2026-09-15 09:55:35,Visual Studio Code,Active,0,45.2,58.5,91.0,False,95,Visual Studio Code,False,README.md - VS Code,False,2865,475,0,17,0.1422,0.3054,6,27.81,60.56,9,Tuesday,False,0,Focused work,0.01,False
2026-09-15 09:55:40,Visual Studio Code,Active,0,31.9,66.9,91.0,False,100,Visual Studio Code,False,README.md - VS Code,False,2870,475,0,17,0.142,0.3049,6,27.82,60.57,9,Tuesday,False,0,Focused work,0.052,False
2026-09-15 09:55:45,Visual Studio Code,Active,0,21.2,53.8,91.0,False,105,Visual Studio Code,False,README.md - VS Code,False,2875,475,0,17,0.1418,0.3045,6,27.81,60.56,9,Tuesday,False,0,Focused work,0.033,False
2026-09-15 09:55:50,Visual Studio Code,Active,0,45.1,57.7,91.0,False,110,Visual Studio Code,False,README.md - VS Code,False,2880,475,0,17,0.1416,0.304,6,27.83,60.56,9,Tuesday,False,0,Focused work,0.012,False
2026-09-15 09:55:55,Visual Studio Code,Active,0,39.4,48.8,91.0,False,115,Visual Studio Code,False,README.md - VS Code,False,2885,475,0,17,0.1414,0.3036,6,27.85,60.54,9,Tuesday,False,0,Focused work,0.027,False
2026-09-15 09:56:00,Visual Studio Code,Active,0,28.7,54.0,91.0,False,120,Visual Studio Code,False,README.md - VS Code,True,2890,475,0,17,0.1412,0.3031,6,27.85,60.53,9,Tuesday,False,0,Focused work,0.074,False
2026-09-15 09:56:05,Visual Studio Code,Active,0,29.6,68.0,91.0,False,125,Visual Studio Code,False,Terminal - VS Code,False,2895,475,0,17,0.1409,0.3027,6,27.86,60.54,9,Tuesday,False,0,Focused work,0.072,False
2026-09-15 09:56:10,Visual Studio Code,Active,0,29.8,50.7,91.0,False,130,Visual Studio Code,False,Terminal - VS Code,False,2900,475,0,17,0.1407,0.3022,6,27.86,60.53,9,Tuesday,False,0,Focused work,0.042,False
2026-09-15 09:56:15,Visual Studio Code,Active,0,30.5,59.5,91.0,False,135,Visual Studio Code,False,Terminal - VS Code,False,2905,475,0,17,0.1405,0.3018,6,27.86,60.53,9,Tuesday,False,0,Focused work,0.027,False
2026-09-15 09:56:20,Visual Studio Code,Active,0,37.6,59.6,91.0,False,140,Visual Studio Code,False,Terminal - VS Code,False,2910,475,0,17,0.1403,0.3013,6,27.88,60.53,9,Tuesday,False,0,Focused work,0.02,False
2026-09-15 09:56:25,Visual Studio Code,Active,0,45.3,56.6,91.0,False,145,Visual Studio Code,False,Terminal - VS Code,False,2915,475,0,17,0.1401,0.3009,6,27.9,60.52,9,Tuesday,False,0,Focused work,0.059,False
2026-09-15 09:56:30,Visual Studio Code,Active,0,20.0,58.7,91.0,False,150,Visual Studio Code,False,Terminal - VS Code,False,2920,475,0,17,0.1399,0.3004,6,27.89,60.52,9,Tuesday,False,0,Focused work,0.018,False
2026-09-15 09:56:35,Visual Studio Code,Active,0,44.4,56.3,91.0,False,155,Visual Studio Code,False,Terminal - VS Code,True,2925,475,0,17,0.1397,0.3,6,27.91,60.51,9,Tuesday,False,0,Focused work,0.036,False
2026-09-15 09:56:40,Visual Studio Code,Active,0,26.2,63.6,91.0,False,160,Visual Studio Code,False,README.md - VS Code,False,2930,475,0,17,0.1395,0.2996,6,27.91,60.52,9,Tuesday,False,0,Focused work,0.018,False
2026-09-15 09:56:45,Visual Studio Code,Active,0,35.0,52.6,91.0,False,165,Visual Studio Code,False,README.md - VS Code,False,2935,475,0,17,0.1393,0.2991,6,27.92,60.5,9,Tuesday,False,0,Focused work,0.053,False
2026-09-15 09:56:50,Visual Studio Code,Active,0,33.1,60.1,91.0,False,170,Visual Studio Code,False,README.md - VS Code,False,2940,475,0,17,0.1391,0.2987,6,27.93,60.5,9,Tuesday,False,0,Focused work,0.031,False
2026-09-15 09:56:55,Visual Studio Code,Active,0,23.8,48.6,91.0,False,175,Visual Studio Code,False,README.md - VS Code,False,2945,475,0,17,0.1389,0.2982,6,27.92,60.49,9,Tuesday,False,0,Focused work,0.006,False
2026-09-15 09:57:00,Visual Studio Code,Active,0,47.6,63.2,91.0,False,180,Visual Studio Code,False,README.md - VS Code,False,2950,475,0,17,0.1387,0.2978,6,27.95,60.49,9,Tuesday,False,0,Focused work,0.07,False
2026-09-15 09:57:05,Visual Studio Code,Active,0,27.7,57.2,91.0,False,185,Visual Studio Code,False,README.md - VS Code,False,2955,475,0,17,0.1385,0.2974,6,27.95,60.48,9,Tuesday,False,0,Focused work,0.033,False
2026-09-15 09:57:10,Visual Studio Code,Active,0,27.4,60.2,91.0,False,190,Visual Studio Code,False,README.md - VS Code,False,2960,475,0,17,0.1383,0.2969,6,27.95,60.48,9,Tuesday,False,0,Focused work,0.047,False
2026-09-15 09:57:15,Visual Studio Code,Active,0,33.6,57.0,91.0,False,195,Visual Studio Code,False,README.md - VS Code,False,2965,475,0,17,0.1381,0.2965,6,27.96,60.48,9,Tuesday,False,0,Focused work,0.008,False
2026-09-15 09:57:20,Visual Studio Code,Active,0,40.1,59.2,91.0,False,200,Visual Studio Code,False,README.md - VS Code,False,2970,475,0,17,0.1379,0.2961,6,27.98,60.48,9,Tuesday,False,0,Focused work,0.049,False
2026-09-15 09:57:25,Visual Studio Code,Active,0,27.1,64.6,91.0,False,205,Visual Studio Code,False,README.md - VS Code,False,2975,475,0,17,0.1377,0.2957,6,27.98,60.48,9,Tuesday,False,0,Focused work,0.034,False
2026-09-15 09:57:30,Visual Studio Code,Active,0,22.3,64.6,91.0,False,210,Visual Studio Code,False,README.md - VS Code,False,2980,475,0,17,0.1375,0.2952,6,27.97,60.49,9,Tuesday,False,0,Focused work,0.055,False
2026-09-15 09:57:35,Visual Studio Code,Active,0,38.9,50.7,91.0,False,215,Visual Studio Code,False,README.md - VS Code,False,2985,475,0,17,0.1373,0.2948,6,27.98,60.48,9,Tuesday,False,0,Focused work,0.036,False
2026-09-15 09:57:40,Visual Studio Code,Active,0,24.1,57.1,91.0,False,220,Visual Studio Code,False,README.md - VS Code,False,2990,475,0,17,0.1371,0.2944,6,27.98,60.47,9,Tuesday,False,0,Focused work,0.053,False
2026-09-15 09:57:45,Visual Studio Code,Active,0,21.7,50.3,91.0,False,225,Visual Studio Code,False,README.md - VS Code,False,2995,475,0,17,0.1369,0.2939,6,27.97,60.46,9,Tuesday,False,0,Focused work,0.03,False
2026-09-15 09:57:50,Visual Studio Code,Active,0,33.3,67.0,91.0,False,230,Visual Studio Code,False,README.md - VS Code,False,3000,475,0,17,0.1367,0.2935,6,27.98,60.47,9,Tuesday,False,0,Focused work,0.031,False
2026-09-15 09:57:55,Visual Studio Code,Active,0,37.8,51.0,91.0,False,235,Visual Studio Code,False,README.md - VS Code,False,3005,475,0,17,0.1365,0.2931,6,27.99,60.45,9,Tuesday,False,0,Focused work,0.017,False
2026-09-15 09:58:00,Visual Studio Code,Active,0,41.1,56.9,91.0,False,240,Visual Studio Code,False,README.md - VS Code,False,3010,475,0,17,0.1363,0.2927,6,28.01,60.45,9,Tuesday,False,0,Focused work,0.013,False
2026-09-15 09:58:05,Visual Studio Code,Active,0,25.6,57.2,91.0,False,245,Visual Studio Code,False,README.md - VS Code,False,3015,475,0,17,0.1361,0.2923,6,28.01,60.44,9,Tuesday,False,0,Focused work,0.042,False
2026-09-15 09:58:10,Visual Studio Code,Idle,5,14.3,51.9,91.0,False,250,Visual Studio Code,False,README.md - VS Code,False,3015,480,0,17,0.1373,0.2918,6,27.99,60.43,9,Tuesday,False,0,Focused work,0.01,False
2026-09-15 09:58:15,Visual Studio Code,Idle,10,8.3,58.3,91.0,False,255,Visual Studio Code,False,README.md - VS Code,False,3015,485,0,17,0.1386,0.2914,6,27.96,60.43,9,Tuesday,False,0,Focused work,0.008,False
2026-09-15 09:58:20,Visual Studio Code,Idle,15,14.5,48.6,91.0,False,260,Visual Studio Code,False,README.md - VS Code,False,3015,490,0,17,0.1398,0.291,6,27.94,60.41,9,Tuesday,False,0,Focused work,0.026,False
2026-09-15 09:58:25,Visual Studio Code,Active,0,23.3,61.4,91.0,False,265,Visual Studio Code,False,README.md - VS Code,False,3020,490,0,17,0.1396,0.2906,6,27.93,60.41,9,Tuesday,False,0,Focused work,0.053,False
2026-09-15 09:58:30,Visual Studio Code,Active,0,31.7,59.6,91.0,False,270,Visual Studio Code,False,README.md - VS Code,False,3025,490,0,17,0.1394,0.2902,6,27.94,60.41,9,Tuesday,False,0,Focused work,0.011,False
2026-09-15 09:58:35,Visual Studio Code,Active,0,20.0,56.5,91.0,False,275,Visual Studio Code,False,README.md - VS Code,False,3030,490,0,17,0.1392,0.2898,6,27.93,60.4,9,Tuesday,False,0,Focused work,0.025,False
2026-09-15 09:58:40,Visual Studio Code,Active,0,33.8,58.5,91.0,False,280,Visual Studio Code,False,README.md - VS Code,False,3035,490,0,17,0.139,0.2894,6,27.94,60.4,9,Tuesday,False,0,Focused work,0.047,False
2026-09-15 09:58:45,Visual Studio Code,Active,0,47.6,57.7,91.0,False,285,Visual Studio Code,False,README.md - VS Code,False,3040,490,0,17,0.1388,0.289,6,27.96,60.4,9,Tuesday,False,0,Focused work,0.07,False
2026-09-15 09:58:50,Visual Studio Code,Active,0,27.5,58.5,91.0,False,290,Visual Studio Code,False,README.md - VS Code,False,3045,490,0,17,0.1386,0.2885,6,27.96,60.4,9,Tuesday,False,0,Focused work,0.029,False
2026-09-15 09:58:55,Visual Studio Code,Active,0,37.0,57.9,91.0,False,295,Visual Studio Code,False,README.md - VS Code,False,3050,490,0,17,0.1384,0.2881,6,27.98,60.39,9,Tuesday,False,0,Focused work,0.047,False
2026-09-15 09:59:00,Visual Studio Code,Active,0,31.9,63.9,91.0,False,300,Visual Studio Code,False,README.md - VS Code,True,3055,490,0,17,0.1382,0.2877,6,27.98,60.4,9,Tuesday,False,0,Focused work,0.019,False
2026-09-15 09:59:05,Visual Studio Code,Active,0,34.8,60.8,91.0,False,305,Visual Studio Code,False,main.py - VS Code,True,3060,490,0,17,0.138,0.2873,6,27.99,60.4,9,Tuesday,False,0,Focused work,0.018,False
2026-09-15 09:59:10,Visual Studio Code,Active,0,88.8,69.6,91.0,False,310,Visual Studio Code,False,README.md - VS Code,False,3065,490,0,17,0.1378,0.2869,6,28.08,60.41,9,Tuesday,False,0,Focused work,0.698,False
2026-09-15 09:59:15,Visual Studio Code,Idle,5,6.1,54.5,91.0,False,315,Visual Studio Code,False,README.md - VS Code,False,3065,495,0,17,0.139,0.2865,6,28.04,60.4,9,Tuesday,False,0,Focused work,0.06,False
2026-09-15 09:59:20,Visual Studio Code,Idle,10,12.8,59.8,91.0,False,320,Visual Studio Code,False,README.md - VS Code,False,3065,500,0,17,0.1403,0.2861,6,28.02,60.4,9,Tuesday,False,0,Focused work,0.059,False
2026-09-15 09:59:25,Visual Studio Code,Idle,15,10.1,64.8,91.0,False,325,Visual Studio Code,False,README.md - VS Code,False,3065,505,0,17,0.1415,0.2857,6,28.0,60.41,9,Tuesday,False,0,Focused work,0.042,False
2026-09-15 09:59:30,Visual Studio Code,Idle,20,15.2,62.4,91.0,False,330,Visual Studio Code,False,README.md - VS Code,False,3065,510,0,17,0.1427,0.2853,6,27.98,60.41,9,Tuesday,False,0,Focused work,0.025,False
2026-09-15 09:59:35,Visual Studio Code,Idle,25,18.2,59.9,91.0,False,335,Visual Studio Code,False,README.md - VS Code,False,3065,515,0,17,0.1439,0.2849,6,27.97,60.41,9,Tuesday,False,0,Focused work,0.047,False
2026-09-15 09:59:40,Visual Studio Code,Active,0,27.4,48.6,91.0,False,340,Visual Studio Code,False,README.md - VS Code,False,3070,515,0,17,0.1437,0.2845,6,27.97,60.39,9,Tuesday,False,0,Focused work,0.04,False
2026-09-15 09:59:45,Visual Studio Code,Active,0,24.5,54.0,91.0,False,345,Visual Studio Code,False,README.md - VS Code,False,3075,515,0,17,0.1435,0.2841,6,27.96,60.38,9,Tuesday,False,0,Focused work,0.06,False
2026-09-15 09:59:50,Visual Studio Code,Active,0,18.7,57.7,91.0,False,350,Visual Studio Code,False,README.md - VS Code,False,3080,515,0,17,0.1433,0.2837,6,27.95,60.38,9,Tuesday,False,0,Focused work,0.018,False
2026-09-15 09:59:55,Visual Studio Code,Active,0,41.3,50.9,91.0,False,355,Visual Studio Code,False,README.md - VS Code,False,3085,515,0,17,0.1431,0.2833,6,27.97,60.37,9,Tuesday,False,0,Focused work,0.062,False
2026-09-15 10:00:00,Visual Studio Code,Active,0,39.7,57.2,91.0,False,360,Visual Studio Code,False,README.md - VS Code,False,3090,515,0,17,0.1429,0.2829,6,27.98,60.36,10,Tuesday,False,0,Focused work,0.041,False
2026-09-15 10:00:05,Visual Studio Code,Idle,5,14.8,59.0,91.0,False,365,Visual Studio Code,False,README.md - VS Code,False,3090,520,0,17,0.144,0.2825,6,27.96,60.36,10,Tuesday,False,0,Focused work,0.008,False
2026-09-15 10:00:10,Visual Studio Code,Idle,10,12.0,52.7,91.0,False,370,Visual Studio Code,False,README.md - VS Code,False,3090,525,0,17,0.1452,0.2822,6,27.94,60.35,10,Tuesday,False,0,Focused work,0.028,False
2026-09-15 10:00:15,Visual Studio Code,Idle,15,7.5,52.1,91.0,False,375,Visual Studio Code,False,README.md - VS Code,False,3090,530,0,17,0.1464,0.2818,6,27.91,60.34,10,Tuesday,False,0,Focused work,0.024,False
2026-09-15 10:00:20,Visual Studio Code,Idle,20,8.4,56.8,91.0,False,380,Visual Studio Code,False,README.md - VS Code,False,3090,535,0,17,0.1476,0.2814,6,27.89,60.33,10,Tuesday,False,0,Focused work,0.015,False
2026-09-15 10:00:25,Visual Studio Code,Idle,25,5.2,52.5,91.0,False,385,Visual Studio Code,False,README.md - VS Code,False,3090,540,0,17,0.1488,0.281,6,27.86,60.32,10,Tuesday,False,0,Focused work,0.037,False
2026-09-15 10:00:30,Visual Studio Code,Idle,30,6.6,58.7,91.0,False,390,Visual Studio Code,False,README.md - VS Code,False,3090,545,0,17,0.1499,0.2806,6,27.83,60.32,10,Tuesday,False,0,Focused work,0.018,False
2026-09-15 10:00:35,Visual Studio Code,Idle,35,12.4,64.3,91.0,False,395,Visual Studio Code,False,README.md - VS Code,False,3090,550,0,17,0.1511,0.2802,6,27.81,60.33,10,Tuesday,False,0,Focused work,0.063,False
2026-09-15 10:00:40,Visual Studio Code,Idle,40,15.8,58.8,91.0,False,400,Visual Studio Code,False,README.md - VS Code,False,3090,555,0,17,0.1523,0.2798,6,27.79,60.32,10,Tuesday,False,0,Focused work,0.015,False
2026-09-15 10:00:45,Visual Studio Code,Active,0,31.7,61.7,91.0,False,405,Visual Studio Code,False,README.md - VS Code,False,3095,555,0,17,0.1521,0.2795,6,27.79,60.33,10,Tuesday,False,0,Focused work,0.039,False
2026-09-15 10:00:50,Visual Studio Code,Active,0,36.5,66.3,91.0,False,410,Visual Studio Code,False,README.md - VS Code,False,3100,555,0,17,0.1518,0.2791,6,27.81,60.33,10,Tuesday,False,0,Focused work,0.055,False
2026-09-15 10:00:55,Visual Studio Code,Active,0,31.6,48.6,91.0,False,415,Visual Studio Code,False,README.md - VS Code,False,3105,555,0,17,0.1516,0.2787,6,27.81,60.32,10,Tuesday,False,0,Focused work,0.031,False
2026-09-15 10:01:00,Visual Studio Code,Active,0,36.1,50.5,91.0,False,420,Visual Studio Code,False,README.md - VS Code,False,3110,555,0,17,0.1514,0.2783,6,27.82,60.3,10,Tuesday,False,0,Focused work,0.063,False
2026-09-15 10:01:05,Visual Studio Code,Active,0,41.8,58.7,91.0,False,425,Visual Studio Code,False,README.md - VS Code,False,3115,555,0,17,0.1512,0.2779,6,27.84,60.3,10,Tuesday,False,0,Focused work,0.035,False
2026-09-15 10:01:10,Visual Studio Code,Active,0,29.5,54.8,91.0,False,430,Visual Studio Code,False,README.md - VS Code,False,3120,555,0,17,0.151,0.2776,6,27.84,60.3,10,Tuesday,False,0,Focused work,0.047,False
2026-09-15 10:01:15,Visual Studio Code,Active,0,34.3,52.7,91.0,False,435,Visual Studio Code,False,README.md - VS Code,False,3125,555,0,17,0.1508,0.2772,6,27.85,60.28,10,Tuesday,False,0,Focused work,0.011,False
2026-09-15 10:01:20,Visual Studio Code,Active,0,35.8,57.3,91.0,False,440,Visual Studio Code,False,README.md - VS Code,False,3130,555,0,17,0.1506,0.2768,6,27.86,60.28,10,Tuesday,False,0,Focused work,0.063,False
2026-09-15 10:01:25,Visual Studio Code,Active,0,38.6,59.9,91.0,False,445,Visual Studio Code,False,README.md - VS Code,True,3135,555,0,17,0.1504,0.2764,6,27.88,60.28,10,Tuesday,False,0,Focused work,0.029,False
2026-09-15 10:01:30,Visual Studio Code,Active,0,22.2,59.6,91.0,False,450,Visual Studio Code,False,main.py - VS Code,False,3140,555,0,17,0.1502,0.276,6,27.87,60.28,10,Tuesday,False,0,Focused work,0.062,False
2026-09-15 10:01:35,Visual Studio Code,Active,0,26.7,60.3,91.0,False,455,Visual Studio Code,False,main.py - VS Code,False,3145,555,0,17,0.15,0.2757,6,27.87,60.28,10,Tuesday,False,0,Focused work,0.02,False
2026-09-15 10:01:40,Visual Studio Code,Active,0,38.4,66.4,91.0,False,460,Visual Studio Code,False,main.py - VS Code,False,3150,555,0,17,0.1498,0.2753,6,27.88,60.29,10,Tuesday,False,0,Focused work,0.056,False
2026-09-15 10:01:45,Visual Studio Code,Active,0,36.3,58.2,91.0,False,465,Visual Studio Code,False,main.py - VS Code,False,3155,555,0,17,0.1496,0.2749,6,27.9,60.28,10,Tuesday,False,0,Focused work,0.065,False
2026-09-15 10:01:50,Visual Studio Code,Active,0,18.0,59.2,91.0,False,470,Visual Studio Code,False,main.py - VS Code,False,3160,555,0,17,0.1494,0.2746,6,27.88,60.28,10,Tuesday,False,0,Focused work,0.013,False
2026-09-15 10:01:55,Microsoft Teams,Active,0,24.1,56.4,91.0,False,5,Visual Studio Code,True,main.py - VS Code,True,3165,555,0,18,0.1492,0.2903,6,27.88,60.28,10,Tuesday,False,0,Focused work,0.033,False
2026-09-15 10:02:00,Microsoft Teams,Active,0,19.3,57.7,91.0,False,10,Microsoft Teams,False,Calendar - Teams,False,3170,555,0,18,0.149,0.2899,6,27.87,60.27,10,Tuesday,False,0,Focused work,0.065,False
2026-09-15 10:02:05,Microsoft Teams,Active,0,18.1,51.4,91.0,False,15,Microsoft Teams,False,Calendar - Teams,False,3175,555,0,18,0.1488,0.2895,6,27.85,60.26,10,Tuesday,False,0,Focused work,0.057,False
2026-09-15 10:02:10,Microsoft Teams,Active,0,16.9,62.8,91.0,False,20,Microsoft Teams,False,Calendar - Teams,False,3180,555,0,18,0.1486,0.2892,6,27.84,60.27,10,Tuesday,False,0,Focused work,0.038,False
2026-09-15 10:02:15,Microsoft Teams,Active,0,19.1,60.2,91.0,False,25,Microsoft Teams,False,Calendar - Teams,False,3185,555,0,18,0.1484,0.2888,6,27.83,60.27,10,Tuesday,False,0,Focused work,0.038,False
2026-09-15 10:02:20,Microsoft Teams,Active,0,28.3,66.9,91.0,False,30,Microsoft Teams,False,Calendar - Teams,False,3190,555,0,18,0.1482,0.2884,6,27.83,60.27,10,Tuesday,False,0,Focused work,0.041,False
2026-09-15 10:02:25,Microsoft Teams,Active,0,37.5,61.4,91.0,False,35,Microsoft Teams,False,Calendar - Teams,False,3195,555,0,18,0.148,0.288,6,27.84,60.28,10,Tuesday,False,0,Focused work,0.014,False
2026-09-15 10:02:30,Microsoft Teams,Active,0,31.8,69.7,91.0,False,40,Microsoft Teams,False,Calendar - Teams,False,3200,555,0,18,0.1478,0.2876,6,27.84,60.29,10,Tuesday,False,0,Focused work,0.06,False
2026-09-15 10:02:35,Microsoft Teams,Active,0,17.0,59.4,91.0,False,45,Microsoft Teams,False,Calendar - Teams,False,3205,555,0,18,0.1476,0.2872,6,27.83,60.29,10,Tuesday,False,0,Focused work,0.073,False
2026-09-15 10:02:40,Microsoft Teams,Active,0,22.2,51.1,91.0,False,50,Microsoft Teams,False,Calendar - Teams,False,3210,555,0,18,0.1474,0.2869,6,27.82,60.28,10,Tuesday,False,0,Focused work,0.06,False
2026-09-15 10:02:45,Microsoft Teams,Active,0,31.9,58.4,91.0,False,55,Microsoft Teams,False,Calendar - Teams,False,3215,555,0,18,0.1472,0.2865,6,27.83,60.27,10,Tuesday,False,0,Focused work,0.062,False
2026-09-15 10:02:50,Command Prompt,Active,0,13.6,49.0,91.0,False,5,Microsoft Teams,True,Calendar - Teams,True,3220,555,0,19,0.147,0.302,6,27.81,60.26,10,Tuesday,False,0,Focused work,0.04,False
2026-09-15 10:02:55,Command Prompt,Active,0,14.9,50.0,91.0,False,10,Command Prompt,False,Python - Command Prompt,False,3225,555,0,19,0.1468,0.3016,6,27.79,60.24,10,Tuesday,False,0,Focused work,0.012,False
2026-09-15 10:03:00,Command Prompt,Active,0,4.1,44.5,91.0,False,15,Command Prompt,False,Python - Command Prompt,False,3230,555,0,19,0.1466,0.3012,6,27.76,60.22,10,Tuesday,False,0,Focused work,0.008,False
2026-09-15 10:03:05,Command Prompt,Active,0,4.4,47.1,91.0,False,20,Command Prompt,False,Python - Command Prompt,False,3235,555,0,19,0.1464,0.3008,6,27.73,60.21,10,Tuesday,False,0,Focused work,0.025,False
2026-09-15 10:03:10,Command Prompt,Active,0,15.8,45.5,91.0,False,25,Command Prompt,False,Python - Command Prompt,False,3240,555,0,19,0.1462,0.3004,6,27.71,60.19,10,Tuesday,False,0,Focused work,0.017,False
2026-09-15 10:03:15,Command Prompt,Active,0,17.9,52.3,91.0,False,30,Command Prompt,False,Python - Command Prompt,False,3245,555,0,19,0.1461,0.3,6,27.7,60.18,10,Tuesday,False,0,Focused work,0.037,False
2026-09-15 10:03:20,Command Prompt,Active,0,7.5,50.3,91.0,False,35,Command Prompt,False,Python - Command Prompt,False,3250,555,0,19,0.1459,0.2996,6,27.67,60.16,10,Tuesday,False,0,Focused work,0.014,False
2026-09-15 10:03:25,Command Prompt,Active,0,13.9,52.0,91.0,False,40,Command Prompt,False,Python - Command Prompt,False,3255,555,0,19,0.1457,0.2992,6,27.66,60.15,10,Tuesday,False,0,Focused work,0.033,False
2026-09-15 10:03:30,Command Prompt,Active,0,15.9,40.2,91.0,False,45,Command Prompt,False,Python - Command Prompt,False,3260,555,0,19,0.1455,0.2988,6,27.64,60.13,10,Tuesday,False,0,Focused work,0.038,False
2026-09-15 10:03:35,Command Prompt,Active,0,2.7,54.7,91.0,False,50,Command Prompt,False,Python - Command Prompt,False,3265,555,0,19,0.1453,0.2984,6,27.61,60.12,10,Tuesday,False,0,Focused work,0.073,False
2026-09-15 10:03:40,Command Prompt,Active,0,7.4,44.3,91.0,False,55,Command Prompt,False,Python - Command Prompt,False,3270,555,0,19,0.1451,0.298,6,27.58,60.1,10,Tuesday,False,0,Focused work,0.052,False
2026-09-15 10:03:45,Command Prompt,Active,0,13.7,49.4,91.0,False,60,Command Prompt,False,Python - Command Prompt,False,3275,555,0,19,0.1449,0.2977,6,27.56,60.09,10,Tuesday,False,0,Focused work,0.03,False
2026-09-15 10:03:50,Command Prompt,Active,0,12.8,53.3,91.0,False,65,Command Prompt,False,Python - Command Prompt,False,3280,555,0,19,0.1447,0.2973,6,27.54,60.08,10,Tuesday,False,0,Focused work,0.013,False
2026-09-15 10:03:55,Command Prompt,Active,0,6.5,43.1,91.0,False,70,Command Prompt,False,Python - Command Prompt,False,3285,555,0,19,0.1445,0.2969,6,27.52,60.05,10,Tuesday,False,0,Focused work,0.012,False
2026-09-15 10:04:00,Command Prompt,Active,0,17.2,50.2,91.0,False,75,Command Prompt,False,Python - Command Prompt,False,3290,555,0,19,0.1443,0.2965,6,27.5,60.04,10,Tuesday,False,0,Focused work,0.014,False
2026-09-15 10:04:05,Command Prompt,Active,0,16.4,49.1,91.0,False,80,Command Prompt,False,Python - Command Prompt,False,3295,555,0,19,0.1442,0.2961,6,27.49,60.03,10,Tuesday,False,0,Focused work,0.069,False
2026-09-15 10:04:10,Command Prompt,Active,0,17.0,50.2,91.0,False,85,Command Prompt,False,Python - Command Prompt,False,3300,555,0,19,0.144,0.2957,6,27.48,60.01,10,Tuesday,False,0,Focused work,0.025,False
2026-09-15 10:04:15,Command Prompt,Active,0,7.2,42.6,91.0,False,90,Command Prompt,False,Python - Command Prompt,False,3305,555,0,19,0.1438,0.2953,6,27.45,59.99,10,Tuesday,False,0,Focused work,0.06,False
2026-09-15 10:04:20,Command Prompt,Active,0,4.8,41.1,91.0,False,95,Command Prompt,False,Python - Command Prompt,True,3310,555,0,19,0.1436,0.295,6,27.42,59.97,10,Tuesday,False,0,Focused work,0.02,False
2026-09-15 10:04:25,Command Prompt,Active,0,10.7,46.9,91.0,False,100,Command Prompt,False,Command Prompt,False,3315,555,0,19,0.1434,0.2946,6,27.4,59.95,10,Tuesday,False,0,Focused work,0.013,False
